DataYear,ID,PropertyName,ReportingStatus,Address,ZIPCode,ChicagoEnergyRating,ExemptFromChicagoEnergyRating,CommunityArea,PrimaryPropertyType,GrossFloorArea,YearBuilt,NumberOfBuildings,WaterUse,ENERGYSTARScore,ElectricityUse,FossilGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI,TotalGHGEmissions,GHGIntensity,Latitude,Longitude,Location,Row_ID,Wards,CommunityAreas,ZipCodes,CensusTracts,HistoricalWards2003-2015
2021,251324,Arts & Letters Hall,Submitted,2315 N Kenmore Ave,60614,3.0,False,LINCOLN PARK,College/University,111269.0,2011.0,1,,,4943165.7,3528271.2,0.0,0.0,,76.1,157.7,79.4,161.1,893.4,8.0,41.92404094,-87.6545194,"(41.92404094, -87.6545194)",2021-251324,34,68,21190.0,797,16
2021,157161,(IL379) - 909 W. Washington Condo,Submitted,909 W WASHINGTON BLVD,60607,1.0,False,NEAR WEST SIDE,Multifamily Housing,113711.0,2006.0,1,,1,4610236.4,9073841.7,0.0,0.0,,149.8,245.6,157.7,250.7,1140.4,12.5,41.88284087,-87.65031178,"(41.88284087, -87.65031178)",2021-157161,26,29,14917.0,63,41
2021,102336,Institute of Cultural Affairs - Greenrise,Submitted,4750 N Sheridan Rd,60640,4.0,False,UPTOWN,Office,206154.0,1921.0,1,,90,2825432.8,9422831.0,0.0,0.0,,67.2,92.4,72.5,97.2,904.0,5.0,41.96865627,-87.65524596,"(41.96865627, -87.65524596)",2021-102336,39,31,22616.0,241,37
2021,159418,"Third Prairie Shores, LLC",Submitted,3001 S King Dr,60616,3.5,False,DOUGLAS,Multifamily Housing,289267.0,1960.0,1,,55,4130690.0,24901001.2,0.0,0.0,,100.4,130.4,109.6,140.1,1912.6,6.6,41.83920388,-87.61661637,"(41.83920388, -87.61661637)",2021-159418,10,1,21194.0,560,1
2021,255920,The Western 1912-1920 N Milwaukee,Submitted,1920 N Milwaukee Ave,60647,4.0,False,LOGAN SQUARE,Multifamily Housing,72149.0,1907.0,1,,85,2380712.8,301081.4,0.0,0.0,,43.7,113.7,43.7,113.7,356.0,5.8,41.9174,-87.68401,"(41.9174, -87.68401)",2021-255920,40,23,22535.0,373,16
2021,175711,2339 N. Geneva,Submitted,2335 2345 N GENEVA TER,60614,3.5,False,LINCOLN PARK,Multifamily Housing,64979.0,1933.0,1,,59,607417.9,5860729.9,0.0,0.0,,99.5,120.9,107.5,128.4,398.0,6.1,41.92201051,-87.65461957,"(41.92201051, -87.65461957)",2021-175711,34,68,21190.0,797,16
2021,251890,Maria Saucedo Elementary Scholastic Academy,Submitted,2850 W 24th Blvd,60623,3.5,False,SOUTH LAWNDALE,K-12 School,292121.0,1913.0,2,,76,4572035.6,12014950.5,0.0,0.0,,56.8,87.0,62.1,92.6,1291.2,4.4,41.84864139,-87.69785064,"(41.84864139, -87.69785064)",2021-251890,1,32,21569.0,203,29
2021,237359,Edgewater Beach Apartment Corporation,Submitted,5555 N Sheridan Rd,60640,4.0,False,EDGEWATER,Multifamily Housing,702394.0,1927.0,1,,94,7030552.2,39016215.7,0.0,0.0,,75.1,98.9,81.5,105.2,3076.5,5.0,41.98320653,-87.6546195,"(41.98320653, -87.6546195)",2021-237359,16,76,22616.0,93,40
2021,101940,Mallers Building LLC,Submitted,5 S Wabash Ave,60603,nan,True,LOOP,Enclosed Mall,315000.0,1912.0,1,,,13389824.2,4770566.7,0.0,0.0,,57.7,134.9,,,2165.8,6.9,41.88185833,-87.62566994,"(41.88185833, -87.62566994)",2021-101940,36,38,14311.0,367,22
2021,252217,1320 W Fullerton Avenue,Submitted,1320 W Fullerton Ave,60614,2.0,False,LINCOLN PARK,Fitness Center/Health Club/Gym,131000.0,1984.0,1,,,13721054.3,9173158.3,0.0,0.0,,174.8,366.8,174.8,366.8,2447.0,18.7,41.92526123,-87.66146616,"(41.92526123, -87.66146616)",2021-252217,11,68,21190.0,796,16
2021,105600,Hampden Court Apartments,Submitted,2740 2750 N HAMPDEN CT,60614,4.0,False,LINCOLN PARK,Multifamily Housing,63200.0,1920.0,1,,90,1134633.3,5218954.2,0.0,0.0,,100.5,137.0,106.1,140.6,439.3,7.0,41.92201051,-87.65461957,"(41.92201051, -87.65461957)",2021-105600,34,68,21190.0,797,16
2021,132551,"Aunt Martha's Youth Service Center, Inc.",Submitted,5001 - 5013 S Michigan Ave,60615,3.0,False,GRAND BOULEVARD,Other - Services,60150.0,1975.0,1,,,1839924.4,4844999.8,0.0,0.0,,111.1,170.2,118.2,175.6,520.1,8.6,41.80355575,-87.62228666,"(41.80355575, -87.62228666)",2021-132551,9,4,21192.0,449,12
2021,256423,Perlstein Hall,Submitted,10 W 33rd Street,60616,4.0,False,DOUGLAS,College/University,102517.0,1946.0,1,,,1541197.0,239490.0,5268902.5,0.0,,68.8,106.4,74.5,112.8,582.7,5.7,41.842325,-87.62715344,"(41.842325, -87.62715344)",2021-256423,9,1,21194.0,377,12
2021,251584,Charles S Deneen Elementary School,Submitted,7240 S Wabash Ave,60619,2.5,False,GREATER GRAND CROSSING,K-12 School,87736.0,1955.0,4,,51,2001029.8,4250389.8,0.0,0.0,,71.3,114.7,77.5,121.3,511.6,5.8,41.76239877,-87.62373586,"(41.76239877, -87.62373586)",2021-251584,32,67,21546.0,474,31
2021,105788,Buena Terrace,Submitted,4242 4246 N SHERIDAN RD,60613,2.5,False,UPTOWN,Multifamily Housing,91524.0,1933.0,1,,59,1619978.7,6601078.6,0.0,0.0,,89.8,125.3,94.7,129.6,582.0,6.4,41.95402016,-87.6620278,"(41.95402016, -87.6620278)",2021-105788,18,57,21186.0,725,13
2021,101816,5041 - North Bridge Block 119 and 120,Submitted,43 E Ohio St,60611,3.0,False,NEAR NORTH SIDE,Enclosed Mall,450811.0,1980.0,1,,,9450881.7,23708670.7,0.0,22321944.1,,123.1,159.0,125.2,161.6,,,41.89210858,-87.6262422,"(41.89210858, -87.6262422)",2021-101816,36,37,21182.0,626,22
2021,260032,Algonquin #3,Submitted,1616  E 50TH PL,60615,1.0,False,KENWOOD,Multifamily Housing,59310.0,1950.0,1,,10,2175917.7,4289289.9,0.0,0.0,,109.0,178.7,115.9,185.8,538.6,9.1,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",2021-260032,33,8,21192.0,147,1
2021,256709,Rosenwald Hall,Submitted,1101-11 East 58th Street,60637,4.0,False,,Office,64380.0,1915.0,1,,90,1246816.5,0.0,838474.6,1182646.4,,50.8,86.6,49.7,86.1,296.1,4.6,41.77693,-87.609505,"(41.77693, -87.609505)",2021-256709,4,9,22260.0,332,53
2021,160070,(IL461) - 777 Condominium,Submitted,777 N Michigan Ave,60611,4.0,False,NEAR NORTH SIDE,Multifamily Housing,387210.0,1977.0,1,,90,6488962.1,16330781.1,0.0,0.0,,58.9,91.2,63.2,94.6,1794.2,4.6,41.89640687,-87.62384668,"(41.89640687, -87.62384668)",2021-160070,11,37,21182.0,158,22
2021,118332,840 North Michigan Avenue Acquisition LLC,Submitted,840 N Michigan Ave,60611,1.0,False,NEAR NORTH SIDE,Retail Store,87135.0,1992.0,1,,17,7305433.2,102.6,0.0,0.0,,83.8,234.8,83.8,234.8,1043.4,12.0,41.89814046,-87.62411775,"(41.89814046, -87.62411775)",2021-118332,36,37,21182.0,104,22
2021,173805,Parvenu Condominium Association,Submitted,1000 W LELAND AVE,60640,4.0,False,UPTOWN,Multifamily Housing,190476.0,2004.0,1,,,2315813.1,4888469.1,0.0,0.0,,50.3,81.1,52.9,82.9,590.4,4.1,41.97223008,-87.6645957,"(41.97223008, -87.6645957)",2021-173805,18,31,22616.0,633,37
2021,251238,560 W Fulton Condo Assoc.,Submitted,560 W Fulton,60661,4.0,False,NEAR WEST SIDE,Multifamily Housing,76037.0,2000.0,1,,92,1292506.5,2442400.0,0.0,0.0,,58.5,96.9,61.1,98.3,314.3,4.9,41.88682792,-87.64191059,"(41.88682792, -87.64191059)",2021-251238,36,29,4452.0,784,22
2021,174164,Madison Park Apartments,Submitted,1380  E HYDE PARK BLVD,60615,2.0,False,KENWOOD,Multifamily Housing,160000.0,1934.0,1,,48,5720995.9,3343939.3,0.0,0.0,,56.7,122.1,58.3,125.6,994.7,6.2,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",2021-174164,33,8,21192.0,147,1
2021,238910,(IL505) - Lake Point Tower Condominium Association,Submitted,505 N Lake Shore Dr,60611,2.5,False,NEAR NORTH SIDE,Multifamily Housing,1783891.0,1968.0,1,,53,55732597.5,28116913.6,0.0,0.0,,53.8,119.1,55.6,124.2,9453.5,6.1,41.89150137,-87.61230249,"(41.89150137, -87.61230249)",2021-238910,36,37,21182.0,534,22
2021,254573,3755 at Oakwood Shores (Oakwood Shores 2C),Submitted,3753 3755 S Cottage Grove Ave,60653,2.0,False,Oakland,Multifamily Housing,73000.0,2013.0,1,,47,2643132.4,3796559.8,0.0,0.0,,88.2,156.0,92.0,158.9,579.2,7.9,41.81571174,-87.61826048,"(41.81571174, -87.61826048)",2021-254573,9,4,4301.0,162,12
2021,119676,1974 - ARMITAGE / CICERO,Submitted,1919 N Cicero Ave,60639,3.5,False,BELMONT CRAGIN,Retail Store,118221.0,2003.0,1,,60,3887649.9,7161041.4,0.0,0.0,,93.5,155.7,99.6,160.3,935.6,7.9,41.91608813,-87.74433238,"(41.91608813, -87.74433238)",2021-119676,44,19,22615.0,289,7
2021,243057,El Lago Condominium Association,Submitted,6157 N Sheridan Rd,60660,1.0,False,EDGEWATER,Multifamily Housing,322050.0,1959.0,1,,30,5895813.2,24107351.9,0.0,0.0,,101.7,141.7,112.5,152.1,2122.5,7.2,41.99407784,-87.65485857,"(41.99407784, -87.65485857)",2021-243057,16,76,4451.0,46,40
2021,254061,6700 Crandon Condominium Association,Submitted,6700 S Crandon Ave,60649,1.0,False,South Shore,Multifamily Housing,82000.0,1928.0,1,,8,973393.4,13218932.7,0.0,0.0,,173.1,202.5,191.1,221.4,841.1,10.3,41.7626302,-87.57255,"(41.7626302, -87.57255)",2021-254061,33,39,22538.0,453,32
2021,101852,29SA6-CHIGS-Sheraton Grand Chicago,Submitted,301 E N Water St,60611,4.0,False,NEAR NORTH SIDE,Hotel,1273000.0,1990.0,1,,81,57841588.8,18131200.5,0.0,0.0,,65.6,156.3,65.6,156.3,9224.3,8.0,41.88916695,-87.61943672,"(41.88916695, -87.61943672)",2021-101852,36,37,21182.0,159,22
2021,165062,Adler Planetarium,Submitted,1300 S Lake Shore Dr,60605,2.0,False,NEAR SOUTH SIDE,Museum,175000.0,1930.0,1,,,7546798.1,4194200.2,0.0,0.0,,67.1,145.9,71.3,150.4,1300.7,7.4,41.86637151,-87.60660909,"(41.86637151, -87.60660909)",2021-165062,10,34,14913.0,374,48
2021,242563,(IL279) - 212 W Washington Condo,Submitted,212 W Washington St,60606,4.0,False,LOOP,Multifamily Housing,344323.0,1912.0,1,,75,8352825.1,6806074.3,0.0,0.0,,54.6,109.9,53.9,108.0,1554.5,5.6,41.88326842,-87.63512143,"(41.88326842, -87.63512143)",2021-242563,36,38,14914.0,92,22
2021,112320,Thorndale Manor Apartments,Submitted,1020  W THORNDALE AVE,60660,1.0,False,EDGEWATER,Multifamily Housing,55000.0,1976.0,1,,24,1102856.3,4902228.2,0.0,0.0,,109.2,149.7,120.7,161.9,417.9,7.6,41.99090057,-87.66660744,"(41.99090057, -87.66660744)",2021-112320,16,76,4451.0,536,40
2021,252317,4423 N Sheridan,Submitted,4423 N Sheridan Ave,60640,4.0,False,UPTOWN,Multifamily Housing,92940.0,1927.0,1,,91,1424817.1,6009197.4,0.0,0.0,,80.0,110.8,85.2,115.5,522.7,5.6,41.96260451,-87.65471079,"(41.96260451, -87.65471079)",2021-252317,39,31,22616.0,20,37
2021,105011,Edgewater Venture LLLP,Submitted,5439 5443 N KENMORE AVE,60640,2.5,False,EDGEWATER,Multifamily Housing,52237.0,1929.0,1,,59,1845748.7,939268.8,0.0,0.0,,53.3,117.8,56.0,124.5,313.5,6.0,41.97223008,-87.6645957,"(41.97223008, -87.6645957)",2021-105011,18,31,22616.0,633,37
2021,175973,Winchester Hood Garden Homes Trust R-704,Submitted,1940 1960 W HOOD AVE,60660,2.0,False,WEST RIDGE,Multifamily Housing,73600.0,1951.0,1,,25,1944326.5,6900699.9,0.0,0.0,,120.2,172.4,129.9,181.6,644.2,8.8,41.99090057,-87.66660744,"(41.99090057, -87.66660744)",2021-175973,16,76,4451.0,536,40
2021,255965,(IL367) - 5430 N. Sheridan Condo,Submitted,5430 N. Sheridan Rd.,60640,4.0,False,EDGEWATER,Multifamily Housing,82133.0,2008.0,1,,70,1523961.3,3006077.1,0.0,0.0,,75.1,123.1,78.3,124.8,377.3,6.3,41.96846,-87.65661,"(41.96846, -87.65661)",2021-255965,39,31,22616.0,241,37
2021,251766,1062 West Bryn Mawr Avenue,Submitted,1062 W Bryn Mawr Ave,60660,4.0,False,EDGEWATER,Multifamily Housing,78224.0,1929.0,1,,64,1853799.3,5684347.8,0.0,0.0,,96.4,142.7,104.7,151.4,566.7,7.2,41.9838449,-87.65763102,"(41.9838449, -87.65763102)",2021-251766,16,76,4451.0,144,40
2021,157458,Midwest Apartments,Submitted,6 N Hamlin Blvd,60624,3.5,False,WEST GARFIELD PARK,Multifamily Housing,249910.0,1920.0,1,,76,4407543.1,13475728.1,0.0,0.0,,77.0,114.0,81.5,118.7,1345.3,5.8,41.88113842,-87.7210443,"(41.88113842, -87.7210443)",2021-157458,23,27,21572.0,658,11
2021,252041,Bookstore,Submitted,970 E 58th St,60637,3.0,False,HYDE PARK,Retail Store,50162.0,1902.0,1,,46,2217474.2,0.0,3207967.1,0.0,,108.2,200.7,113.5,206.1,529.7,10.6,41.789588,-87.602326,"(41.789588, -87.602326)",2021-252041,33,8,22260.0,154,32
2021,173702,Ambassador Hotel,Submitted,1301  N STATE PKWY,60610,4.0,False,NEAR NORTH SIDE,Hotel,188600.0,1928.0,1,,66,9303848.4,8866326.1,0.0,0.0,,96.3,187.5,98.5,189.8,1799.8,9.5,41.9037528,-87.63558845,"(41.9037528, -87.63558845)",2021-173702,46,37,14926.0,148,41
2021,251420,Rachel Carson Elementary School,Submitted,5516 S Maplewood Ave,60629,1.0,False,GAGE PARK,K-12 School,138015.0,1917.0,2,,6,6324261.4,9940169.8,0.0,0.0,,117.8,203.9,125.7,211.0,1431.2,10.4,41.79329756,-87.68837684,"(41.79329756, -87.68837684)",2021-251420,3,61,22248.0,112,19
2021,103712,Water Tower Place,Submitted,845 N Michigan Ave,60611,nan,True,NEAR NORTH SIDE,Mixed Use Property,2984641.0,1976.0,1,,,130671684.2,56856663.4,0.0,0.0,,72.7,164.9,74.7,168.7,21683.3,8.4,41.898304,-87.624041,"(41.898304, -87.624041)",2021-103712,11,37,21182.0,233,22
2021,254368,Shirley Ryan AbilityLab,Submitted,355 E ERIE ST,60611,4.0,False,Near North Side,Hospital (General Medical & Surgical),1200000.0,2017.0,1,,92,57468384.2,100434770.2,0.0,0.0,,179.9,303.4,184.4,306.3,13542.6,15.4,41.89535128,-87.62272623,"(41.89535128, -87.62272623)",2021-254368,36,37,21182.0,158,22
2021,251620,William H Seward Communication Arts Academy ES,Submitted,4600 S Hermitage Ave,60609,2.5,False,NEW CITY,K-12 School,75886.0,1894.0,2,,57,1210612.4,5001239.7,0.0,0.0,,81.9,113.9,89.4,121.8,438.5,5.8,41.80990474,-87.66901222,"(41.80990474, -87.66901222)",2021-251620,3,59,14924.0,738,53
2021,161901,Thomas J Higgins Elementary Community Academy,Submitted,11710 S Morgan St,60643,2.5,False,WEST PULLMAN,K-12 School,51303.0,1965.0,2,,53,1917232.8,368920.0,0.0,0.0,,44.6,112.2,47.4,118.7,293.4,5.7,41.68091744,-87.64744458,"(41.68091744, -87.64744458)",2021-161901,22,50,22212.0,642,45
2021,256769,The Hampdens,Submitted,2773 N HAMPDEN CT,60614,2.0,False,Lincoln Park,Multifamily Housing,100500.0,2018.0,1,,45,2920979.1,3688983.2,0.0,0.0,,65.8,119.9,66.9,117.8,613.1,6.1,41.922465,-87.65477,"(41.922465, -87.65477)",2021-256769,34,68,21190.0,797,16
2021,113507,LaSalle Terrace Condominium Association,Submitted,1540 N LaSalle St,60610,3.0,False,NEAR NORTH SIDE,Multifamily Housing,166700.0,1976.0,1,,43,4151353.1,7505087.3,0.0,0.0,,77.2,129.2,80.7,130.4,991.6,6.6,41.91023785,-87.63363509,"(41.91023785, -87.63363509)",2021-113507,46,37,14926.0,290,51
2021,160264,K2 Apartments,Submitted,365 N Halsted St,60661,3.5,False,WEST TOWN,Multifamily Housing,771816.0,2011.0,1,,80,13014319.9,27661681.7,0.0,0.0,,56.9,91.5,60.1,94.2,3328.0,4.7,41.888302,-87.647494,"(41.888302, -87.647494)",2021-160264,36,29,4452.0,784,41
2021,101923,311 West Monroe,Submitted,311 W Monroe,60606,nan,True,LOOP,Office,431036.0,1969.0,1,,,13445624.0,2797154.9,0.0,0.0,,38.2,95.5,39.2,96.5,2069.0,4.9,41.88030523,-87.63570062,"(41.88030523, -87.63570062)",2021-101923,36,38,14914.0,92,48
2021,260042,McClurg Court Center,Submitted,333 E Ontario St,60611,0.0,False,NEAR NORTH SIDE,Multifamily Housing,915001.0,1971.0,1,,,0.0,0.0,0.0,0.0,,,,,,,,41.89322808,-87.61866416,"(41.89322808, -87.61866416)",2021-260042,36,37,21182.0,159,22
2021,102285,Advocate Illinois Masonic Medical Center,Submitted,836 W Wellington Ave,60657,4.0,False,LAKE VIEW,Hospital (General Medical & Surgical),1836457.0,1908.0,15,,99,67889792.3,121905914.8,0.0,0.0,,144.8,242.7,149.8,246.0,16171.5,12.3,41.93678761,-87.65090588,"(41.93678761, -87.65090588)",2021-102285,25,57,4449.0,681,38
2021,252027,CICS Wrightwood,Submitted,8130 S California Ave,60652,3.0,False,ASHBURN,K-12 School,54101.0,1957.0,1,,61,1527221.4,2810700.0,0.0,0.0,,80.2,133.6,86.2,139.9,367.4,6.8,41.74503507,-87.69334699,"(41.74503507, -87.69334699)",2021-252027,30,69,4300.0,243,6
2021,173868,1055 W Granville,Submitted,1055 1065 W GRANVILLE AVE,60660,3.0,False,EDGEWATER,Multifamily Housing,80600.0,1929.0,1,,64,1629236.1,6907345.1,0.0,0.0,,105.9,146.6,114.3,155.2,599.6,7.4,41.99090057,-87.66660744,"(41.99090057, -87.66660744)",2021-173868,16,76,4451.0,536,40
2021,105697,Dearborn Plaza,Submitted,1030 1032 N DEARBORN ST,60610,4.0,False,NEAR NORTH SIDE,Multifamily Housing,79152.0,1929.0,1,,94,1264752.7,6718000.1,0.0,0.0,,100.9,133.9,108.3,140.9,537.5,6.8,41.9037528,-87.63558845,"(41.9037528, -87.63558845)",2021-105697,46,37,14926.0,148,41
2021,158134,The Goodman Theatre,Submitted,170 N Dearborn Ave,60601,0.0,False,LOOP,Performing Arts,187000.0,2000.0,1,,,0.0,0.0,0.0,0.0,,,,,,,,41.88520426,-87.62986239,"(41.88520426, -87.62986239)",2021-158134,36,38,14309.0,92,22
2021,122005,"03170- Chicago, IL",Submitted,5320 S Pulaski Rd,60632,4.0,False,WEST ELSDON,Supermarket/Grocery Store,71923.0,1973.0,1,,74,8850362.9,6104900.1,0.0,0.0,,207.9,433.7,215.8,438.8,1588.3,22.1,41.79586453,-87.72502577,"(41.79586453, -87.72502577)",2021-122005,6,60,22248.0,793,35
2021,175747,Windy City South LLC,Submitted,2014 2036 S MICHIGAN AVE,60616,3.0,False,NEAR SOUTH SIDE,Multifamily Housing,143900.0,1920.0,1,,61,2724089.6,6679599.9,0.0,0.0,,67.2,104.7,72.2,109.9,743.9,5.3,41.85471087,-87.62434115,"(41.85471087, -87.62434115)",2021-175747,9,34,21194.0,374,12
2021,256732,Oriole Park Elementary School,Submitted,5424 N Oketo Avenue,60656,1.5,False,,K-12 School,76476.0,1943.0,2,,40,1967029.3,4023940.0,0.0,0.0,,78.3,127.3,86.0,135.3,494.7,6.5,41.975525,-87.8018,"(41.975525, -87.8018)",2021-256732,29,36,4448.0,700,34
2021,260034,Algonquin #5,Submitted,1617  E 50TH PL,60615,1.0,False,KENWOOD,Multifamily Housing,59310.0,1950.0,1,,22,1331471.6,5442309.6,0.0,0.0,,114.2,159.2,124.1,169.1,479.2,8.1,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",2021-260034,33,8,21192.0,147,1
2021,243692,5445 Edgewater Plaza Condominium Association,Submitted,5445 N Sheridan Rd,60640,3.0,False,EDGEWATER,Multifamily Housing,518310.0,1971.0,1,,47,7026846.8,39949798.0,0.0,0.0,,110.4,144.8,120.0,153.4,3125.5,7.3,41.98108553,-87.65453412,"(41.98108553, -87.65453412)",2021-243692,16,76,22616.0,93,40
2021,101682,Triangle Plaza,Submitted,8750 W Bryn Mawr Ave,60631,4.0,False,OHARE,Office,1286867.0,1985.0,1,,83,32663584.4,74396.4,0.0,0.0,,42.6,119.0,44.7,125.1,4669.2,6.1,41.98305124,-87.84427691,"(41.98305124, -87.84427691)",2021-101682,29,75,22243.0,64,34
2021,175553,229-Senior Suites-Austin,Submitted,335  N MENARD AVE,60644,1.0,False,AUSTIN,Senior Living Community,60000.0,1996.0,1,,5,1797172.1,4287000.3,0.0,0.0,,101.4,158.9,109.0,166.2,484.4,8.1,41.88039405,-87.75826967,"(41.88039405, -87.75826967)",2021-175553,23,26,22216.0,674,11
2021,252078,UNO Soccer Academy High School,Submitted,5025 S ST LOUIS,60632,0.0,False,GAGE PARK,,93408.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,41.80806486,-87.71097656,"(41.80806486, -87.71097656)",2021-252078,8,55,22248.0,640,49
2021,233760,Park Newberry,Submitted,55 W Delaware Pl,60610,4.0,False,NEAR NORTH SIDE,Multifamily Housing,354934.0,1995.0,1,,100,5888828.8,0.0,0.0,0.0,,22.6,63.4,,,841.1,3.2,41.89821936,-87.63056762,"(41.89821936, -87.63056762)",2021-233760,11,37,14926.0,310,22
2021,101722,500 West Monroe,Submitted,500 W Monroe,60661,4.0,False,NEAR WEST SIDE,Office,1559966.0,1992.0,1,,83,57806615.8,0.0,0.0,0.0,,50.1,140.3,52.1,145.9,8256.3,7.2,41.880609,-87.639778,"(41.880609, -87.639778)",2021-101722,36,29,14914.0,786,48
2021,158336,"Fairmont Chicago, Millennium Park",Submitted,200 N COLUMBUS DR,60601,4.0,False,LOOP,Hotel,710000.0,1987.0,1,,100,8442400.3,8442749.8,0.0,0.0,,24.1,46.4,24.1,46.4,1654.2,2.4,41.88613315,-87.62132377,"(41.88613315, -87.62132377)",2021-158336,36,38,14309.0,580,22
2021,134126,1111 N. Clark St.,Submitted,1111 N Clark St,60610,1.0,False,NEAR NORTH SIDE,Automobile Dealership,134400.0,1910.0,1,,,4685774.7,8438987.1,0.0,0.0,,145.8,244.2,154.4,250.3,1117.5,12.4,41.90248079,-87.63099565,"(41.90248079, -87.63099565)",2021-134126,11,37,14926.0,310,22
2021,250167,162 North State Street,Submitted,162 N State St,60601,4.0,False,LOOP,Residence Hall/Dormitory,318360.0,1999.0,1,,65,6708319.6,19904099.9,0.0,4508291.6,,97.8,137.5,103.1,143.5,2252.9,7.1,41.88496713,-87.62836653,"(41.88496713, -87.62836653)",2021-250167,36,38,14309.0,92,22
2021,160394,1020 W Lawrence,Submitted,1020 W LAWRENCE AVE,60640,3.5,False,UPTOWN,Multifamily Housing,188837.0,1935.0,1,,52,7781646.0,7683714.2,0.0,0.0,,81.9,158.1,84.7,161.2,1519.5,8.0,41.96910577,-87.65595452,"(41.96910577, -87.65595452)",2021-160394,39,31,22616.0,634,37
2021,144572,Yusho/Commercial Bldg.,Submitted,5301 5331 S KIMBARK AVE,60615,1.5,False,HYDE PARK,Multifamily Housing,59904.0,1960.0,1,,40,112123.2,6035621.1,0.0,0.0,,102.6,111.0,114.8,123.9,336.6,5.6,41.80224043,-87.60332678,"(41.80224043, -87.60332678)",2021-144572,33,8,21192.0,147,1
2021,103638,The Field Museum,Submitted,1400 S Lake Shore Dr,60605,nan,True,NEAR SOUTH SIDE,Mixed Use Property,1280537.0,1921.0,1,,,58934834.5,75635359.6,0.0,0.0,,105.1,190.7,108.1,193.9,12416.7,9.7,41.866211,-87.61703464,"(41.866211, -87.61703464)",2021-103638,10,34,14913.0,374,48
2021,256536,61 E Banks,Submitted,61 E Banks Street,60610,1.0,False,Near North Side,Multifamily Housing,152367.0,2019.0,1,,14,4367629.5,9667292.8,0.0,0.0,,104.4,166.5,104.5,166.6,1137.3,8.5,41.90494,-87.63595,"(41.90494, -87.63595)",2021-256536,11,37,14926.0,290,51
2021,111708,(IL324) - 2970 Lake Shore Drive,Submitted,2970  N LAKE SHORE DR,60657,4.0,False,LAKE VIEW,Multifamily Housing,147700.0,1954.0,1,,98,2290157.6,4016174.9,0.0,0.0,,44.9,75.8,44.3,73.9,540.4,3.9,41.9398511,-87.65844752,"(41.9398511, -87.65844752)",2021-111708,25,57,4449.0,710,38
2021,173857,The Wyndham,Submitted,5230 5244 N SHERIDAN RD,60640,2.5,False,EDGEWATER,Multifamily Housing,200000.0,1920.0,1,,55,2763416.3,16356491.4,0.0,0.0,,95.6,124.6,103.5,132.3,1263.5,6.3,41.97223008,-87.6645957,"(41.97223008, -87.6645957)",2021-173857,18,31,22616.0,633,37
2021,251504,John Charles Haines Elementary School,Submitted,247 W 23rd Place,60616,1.0,False,ARMOUR SQUARE,K-12 School,75558.0,1995.0,1,,7,4291101.8,2951270.3,0.0,0.0,,95.9,200.0,99.8,202.1,769.6,10.2,41.84978233,-87.63387739,"(41.84978233, -87.63387739)",2021-251504,26,35,21194.0,3,8
2021,239488,1111 S. Wabash Condominium Association,Submitted,1111 S Wabash Ave,60605,1.0,False,LOOP,Multifamily Housing,499172.0,2005.0,1,,23,12959949.7,24860117.1,0.0,0.0,,94.0,155.1,98.0,158.1,3171.5,7.9,41.86876308,-87.625369,"(41.86876308, -87.625369)",2021-239488,10,38,14913.0,368,48
2021,255954,Elevate Lincoln Park _ CO (lv008),Submitted,930 W Altgeld St,60614,4.0,False,LINCOLN PARK,Multifamily Housing,399600.0,2018.0,1,,84,5674200.4,13674647.7,0.0,0.0,,60.4,94.3,63.6,97.7,1536.8,4.8,41.9252162,-87.6429218,"(41.9252162, -87.6429218)",2021-255954,34,68,21190.0,745,51
2021,120324,53100515--CHICAGO,Submitted,1800 W LAWRENCE AVE,60640,2.5,False,LINCOLN SQUARE,Supermarket/Grocery Store,80534.0,2013.0,1,,59,13004360.3,7290035.3,0.0,0.0,,252.0,547.2,256.2,549.1,2244.6,27.9,41.96884792,-87.67503096,"(41.96884792, -87.67503096)",2021-120324,18,6,22616.0,106,13
2021,256077,Thornwood House Apartments (University Park),Submitted,1 Thornwood Drive,nan,0.0,False,,,142622.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,41.88425,-87.63245,"(41.88425, -87.63245)",2021-256077,36,38,14310.0,92,22
2021,172759,Market Square Lofts Condominium Association,Submitted,161  W HARRISON ST,60605,3.5,False,LOOP,Multifamily Housing,198000.0,1995.0,1,,73,4191399.7,6184009.6,0.0,0.0,,61.8,108.5,62.9,108.6,927.1,5.5,41.86863212,-87.62730687,"(41.86863212, -87.62730687)",2021-172759,10,38,14913.0,368,48
2021,103644,Onni 200 LaSalle,Submitted,200 N LaSalle Ave,60601,3.0,False,LOOP,Office,698645.0,1984.0,1,,69,37178243.8,0.0,0.0,0.0,,53.2,149.0,54.2,151.9,5310.0,7.6,41.88607935,-87.63304163,"(41.88607935, -87.63304163)",2021-103644,36,38,14309.0,92,22
